Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,outlet_age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable
FDO40,17.1,3463,Frozen Foods,150.7392,OUT049,1999,3131.9232,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDD21,10.3,0,Fruits and Vegetables,115.0176,OUT013,1987,4122.6336,36,,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO36,19.7,8408,Baking Goods,179.166,OUT013,1987,3056.022,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV34,10.695,521,Snack Foods,73.5038,OUT049,1999,1478.076,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCY18,7.285,3273,Household,177.1054,OUT045,2002,2626.5809999999997,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCM54,17.7,5860,Household,127.3678,OUT018,2009,3306.3628,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDB59,18.25,971,Snack Foods,198.0084,OUT049,1999,793.6336,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDS45,5.175,5709,Snack Foods,106.7622,OUT010,1998,211.7244,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDV24,5.635,0,Baking Goods,148.705,OUT049,1999,1198.44,24,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDQ39,14.8,8692,Meat,191.4846,OUT018,2009,3057.3536,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD52,18.25,12664,Dairy,111.65700000000001,OUT046,1997,1537.9979999999998,26,highviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDL39,16.1,7110,Dairy,179.4318,OUT018,2009,360.8636,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDV02,16.75,6848,Dairy,170.4106,OUT018,2009,513.3318,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDE11,17.7,0,Starchy Foods,184.3924,OUT046,1997,4257.1252,26,,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCU54,8.88,9834,Household,208.92700000000002,OUT049,1999,7130.718000000001,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDD51,11.15,10893,Dairy,44.9744,OUT013,1987,498.0184,36,viz,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO60,20.0,3719,Baking Goods,45.3086,OUT017,2007,490.6946,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCS06,7.935,3339,Household,263.091,OUT013,1987,5522.811,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDX50,20.1,8109,Dairy,110.7228,OUT045,2002,1657.842,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ55,13.65,672,Fruits and Vegetables,114.7834,OUT035,2004,3455.502,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDL52,6.635,5330,Frozen Foods,36.7506,OUT018,2009,75.9012,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDK52,18.25,8539,Frozen Foods,226.1062,OUT045,2002,6771.186,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCO02,11.15,8028,Others,66.0142,OUT017,2007,988.7130000000001,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCO30,19.5,1035,Household,185.6608,OUT035,2004,918.804,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDA33,6.48,3624,Snack Foods,148.2076,OUT049,1999,3399.5748,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDB12,11.15,10220,Baking Goods,102.7648,OUT013,1987,1142.5128,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT40,5.985,9647,Frozen Foods,125.8678,OUT013,1987,3560.6984,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCO05,7.27,5392,Health and Hygiene,99.3384,OUT017,2007,2759.0752,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDR32,6.78,0,Fruits and Vegetables,227.5694,OUT049,1999,3653.9104,24,,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDM04,9.195,5458,Frozen Foods,50.7666,OUT018,2009,512.6659999999999,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRL01,19.5,8342,Soft Drinks,232.8958,OUT013,1987,5608.6992,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDQ56,6.59,10278,Fruits and Vegetables,83.9908,OUT018,2009,1426.1436,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDH08,7.51,1237,Fruits and Vegetables,229.601,OUT046,1997,6201.927,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCQ06,12.792854228644991,7978,Household,254.1014,OUT019,1985,255.0014,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDG16,12.792854228644991,12155,Frozen Foods,215.0192,OUT019,1985,1078.596,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDZ40,12.792854228644991,4512,Frozen Foods,55.7298,OUT027,1985,1024.6662,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDY51,12.5,8666,Meat,220.0798,OUT035,2004,1322.2788,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCN41,17.0,5988,Health and Hygiene,123.773,OUT018,2009,1231.73,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCM17,12.792854228644991,7773,Health and Hygiene,46.4086,OUT027,1985,2007.3870000000002,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDP39,12.65,7680,Meat,53.5324,OUT017,2007,830.9184,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDZ08,12.5,10425,Fruits and Vegetables,82.7592,OUT035,2004,577.9144,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU03,18.7,9406,Meat,184.2292,OUT018,2009,1277.0044,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDZ49,11.0,11484,Canned,218.4798,OUT046,1997,2203.798,26,highviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCX30,12.792854228644991,5370,Household,248.6776,OUT019,1985,495.3552,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDV08,7.35,2859,Fruits and Vegetables,40.5454,OUT045,2002,545.2902,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDB15,10.895,11591,Dairy,264.5568,OUT013,1987,5536.7928,36,highviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY49,17.2,555,Canned,165.3184,OUT013,1987,990.7104,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF24,15.5,2331,Baking Goods,83.7934,OUT017,2007,1474.0812,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRK47,7.905,7175,Hard Drinks,229.4694,OUT045,2002,2055.3246,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRD37,9.8,755,Soft Drinks,45.006,OUT017,2007,792.302,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDH40,11.6,8523,Frozen Foods,79.2276,OUT018,2009,649.8208,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDL12,12.792854228644991,10938,Baking Goods,59.422,OUT027,1985,1078.596,38,viz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW11,12.792854228644991,5610,Breads,60.1194,OUT027,1985,1114.5492,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCE06,5.825,9381,Household,159.7894,OUT035,2004,1294.3152,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDF32,16.35,0,Fruits and Vegetables,196.3426,OUT018,2009,1384.1982,14,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRI47,14.7,1665,Hard Drinks,141.8128,OUT035,2004,1869.5664,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
DRA12,11.6,0,Soft Drinks,141.9154,OUT035,2004,992.7078,19,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDX45,16.75,10189,Snack Foods,155.16299999999998,OUT013,1987,2972.797,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR35,12.5,1610,Breads,197.2742,OUT013,1987,2587.9646,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK03,12.6,11091,Dairy,253.0356,OUT010,1998,254.3356,25,viz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCJ18,12.35,12314,Household,117.6124,OUT013,1987,3910.9092,36,highviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDN48,13.35,7258,Baking Goods,93.0804,OUT045,2002,2113.2492,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDZ59,12.792854228644991,12648,Baking Goods,165.65,OUT019,1985,665.8,38,highviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDB57,12.792854228644991,1361,Fruits and Vegetables,223.4772,OUT027,1985,7116.0704,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRP35,12.792854228644991,12175,Hard Drinks,129.3336,OUT019,1985,127.8336,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDZ59,6.63,10135,Baking Goods,166.85,OUT013,1987,5326.4,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU58,6.61,2923,Snack Foods,188.4898,OUT018,2009,4677.245,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDL09,19.6,11263,Snack Foods,166.8816,OUT035,2004,1845.5976,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY38,13.6,10892,Dairy,234.53,OUT017,2007,6524.84,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDI46,12.792854228644991,8044,Snack Foods,252.5724,OUT027,1985,3271.7412,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDL03,19.25,2692,Meat,197.511,OUT017,2007,982.055,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRC25,12.792854228644991,8546,Soft Drinks,86.7882,OUT019,1985,85.8882,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDU60,20.0,6789,Baking Goods,168.7132,OUT045,2002,6426.3016,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDP25,12.792854228644991,1705,Canned,217.0824,OUT027,1985,6769.8544,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDO57,20.75,12647,Snack Foods,161.0578,OUT010,1998,481.3734,25,highviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDQ09,7.235,6625,Snack Foods,114.8834,OUT049,1999,3340.3186,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCY05,12.792854228644991,6243,Health and Hygiene,36.6874,OUT027,1985,1058.622,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDA20,6.78,7428,Fruits and Vegetables,187.72400000000002,OUT049,1999,1491.392,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDF16,7.3,11863,Frozen Foods,146.3076,OUT010,1998,886.8456,25,highviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCG07,12.3,5990,Household,188.753,OUT013,1987,3795.06,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDR46,16.85,11701,Snack Foods,145.276,OUT018,2009,2490.092,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDP22,14.65,9877,Snack Foods,49.8666,OUT049,1999,563.9326,24,viz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDL45,15.6,4153,Snack Foods,123.7704,OUT035,2004,3129.26,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCF42,17.35,12391,Household,176.2712,OUT018,2009,1230.3984,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDD04,16.0,9292,Dairy,141.3154,OUT049,1999,3261.7542,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDC45,17.0,11573,Fruits and Vegetables,170.9106,OUT018,2009,1197.7742,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI40,11.5,11173,Frozen Foods,100.5358,OUT045,2002,2111.2518,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ11,5.695,7533,Breads,256.5988,OUT046,1997,2055.9904,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRM48,15.2,10569,Soft Drinks,36.0848,OUT046,1997,1193.1136,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS12,9.1,12534,Baking Goods,126.5362,OUT013,1987,1761.7068,36,highviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR46,16.85,0,Snack Foods,146.076,OUT017,2007,2636.5679999999998,16,,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCO02,11.15,8007,Others,65.9142,OUT045,2002,790.9704,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDQ52,17.0,10856,Frozen Foods,247.4434,OUT013,1987,2980.1208,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY28,7.47,12067,Frozen Foods,215.2218,OUT017,2007,3419.5488,16,highviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDE32,20.7,5629,Fruits and Vegetables,37.3506,OUT046,1997,834.9132,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDJ58,15.6,10227,Snack Foods,173.2764,OUT035,2004,3779.0808,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ27,17.7,11003,Meat,100.7674,OUT045,2002,814.9392,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCM18,13.0,8832,Household,60.0194,OUT049,1999,1114.5492,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDA02,14.0,3026,Dairy,146.3786,OUT045,2002,866.8716,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT26,18.85,7558,Dairy,119.044,OUT046,1997,2396.88,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRD60,15.7,4088,Soft Drinks,182.4634,OUT035,2004,1999.3974,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCR18,15.85,1563,Household,44.0112,OUT046,1997,468.7232,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDO27,6.175,12633,Meat,94.3752,OUT046,1997,1342.2528,26,highviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDP25,12.792854228644991,4079,Canned,216.4824,OUT019,1985,218.3824,38,lowviz,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDQ51,16.0,1245,Meat,48.3718,OUT035,2004,614.5334,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCH07,13.15,9486,Household,158.1604,OUT017,2007,1426.1436,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDP44,16.5,8581,Fruits and Vegetables,102.7332,OUT045,2002,1537.9979999999998,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCP55,14.65,491,Others,57.0614,OUT017,2007,939.4438,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDO09,13.5,11139,Snack Foods,261.491,OUT013,1987,3418.883,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP38,10.1,3377,Canned,50.6008,OUT049,1999,404.8064,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDI48,11.85,6392,Baking Goods,51.4666,OUT017,2007,974.0654,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDS58,9.285,1699,Snack Foods,161.0578,OUT045,2002,2406.867,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDJ55,12.8,2048,Meat,223.5404,OUT035,2004,5626.01,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCF06,6.235,1530,Household,260.8962,OUT049,1999,5956.9126,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDF41,12.15,11426,Frozen Foods,246.84599999999998,OUT045,2002,6404.996,21,highviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCL05,12.792854228644991,8893,Health and Hygiene,44.077,OUT019,1985,216.385,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDT24,12.35,12714,Baking Goods,78.2328,OUT049,1999,1158.492,24,highviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDU55,16.2,3952,Fruits and Vegetables,260.3278,OUT018,2009,2342.9502,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCY18,7.285,3294,Household,174.6054,OUT017,2007,2976.7918,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDS11,7.05,6355,Breads,224.7088,OUT046,1997,3131.9232,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC28,12.792854228644991,0,Frozen Foods,109.9254,OUT019,1985,108.5254,38,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR59,14.5,7136,Breads,262.3594,OUT046,1997,4448.2098,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRE15,13.35,0,Dairy,75.7012,OUT017,2007,1442.1228,16,,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDP19,11.5,0,Fruits and Vegetables,128.4652,OUT049,1999,2841.6344,24,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRN47,12.1,1181,Hard Drinks,180.666,OUT049,1999,2876.256,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDJ34,11.8,9560,Snack Foods,124.5704,OUT018,2009,1001.3632,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX21,7.05,8981,Snack Foods,107.4912,OUT018,2009,982.7208,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI57,12.792854228644991,6112,Seafood,195.7768,OUT027,1985,3547.3824,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCI42,18.75,378,Household,207.0954,OUT046,1997,3125.9309999999996,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDL03,19.25,2673,Meat,196.31099999999998,OUT045,2002,3142.5759999999996,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDX37,16.2,0,Canned,100.57,OUT013,1987,1398.18,36,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW57,8.31,10723,Snack Foods,176.0028,OUT018,2009,4427.57,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX14,13.1,8148,Dairy,73.8354,OUT017,2007,1956.1204,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDD09,13.5,1784,Fruits and Vegetables,180.5976,OUT046,1997,3078.6592,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDM09,11.15,9006,Snack Foods,169.679,OUT046,1997,1018.674,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCW54,7.5,9718,Household,56.2588,OUT018,2009,687.1056,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
DRL11,12.792854228644991,5522,Hard Drinks,156.5946,OUT027,1985,3787.0704,38,lowviz,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
FDJ58,15.6,10257,Snack Foods,169.9764,OUT018,2009,2748.4224,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX21,12.792854228644991,11962,Snack Foods,111.1912,OUT019,1985,109.1912,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDA20,6.78,7464,Fruits and Vegetables,186.524,OUT017,2007,2609.936,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDL34,16.0,4596,Snack Foods,141.1496,OUT035,2004,4516.7872,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDL38,12.792854228644991,881,Canned,89.1172,OUT027,1985,2319.6472,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRL11,10.5,5585,Hard Drinks,159.6946,OUT018,2009,3629.2758,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDO40,17.1,3475,Frozen Foods,148.8392,OUT018,2009,2087.9488,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRZ24,7.535,0,Soft Drinks,121.64399999999999,OUT045,2002,1557.9720000000002,21,,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDM52,15.1,2431,Frozen Foods,146.6076,OUT035,2004,2364.9216,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDM52,15.1,2466,Frozen Foods,149.0076,OUT017,2007,4138.6128,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV49,10.0,2412,Canned,264.7226,OUT018,2009,3171.8712,14,lowviz,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDF47,20.85,9803,Starchy Foods,224.0746,OUT017,2007,2243.746,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDF56,16.7,10870,Fruits and Vegetables,182.1976,OUT035,2004,724.3904,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW12,8.315,6751,Baking Goods,143.6444,OUT010,1998,145.1444,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDY09,12.792854228644991,5030,Snack Foods,173.8054,OUT019,1985,175.1054,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDY55,16.75,8686,Fruits and Vegetables,258.4988,OUT035,2004,4111.9808,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU36,12.792854228644991,8651,Baking Goods,98.8384,OUT019,1985,492.69199999999995,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCR06,12.5,100,Household,42.9112,OUT049,1999,1022.6688,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDW24,6.8,4118,Baking Goods,49.9034,OUT046,1997,194.4136,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF16,7.3,9011,Frozen Foods,149.8076,OUT013,1987,2808.3444,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCR18,15.85,1567,Household,42.5112,OUT049,1999,852.2239999999999,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
DRD01,12.1,6899,Soft Drinks,56.5614,OUT035,2004,828.921,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDS15,9.195,8440,Meat,107.6596,OUT045,2002,323.5788,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT19,7.59,11877,Fruits and Vegetables,174.708,OUT013,1987,2942.836,36,highviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE59,12.15,6973,Starchy Foods,34.5532,OUT013,1987,359.532,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE04,19.75,3088,Frozen Foods,179.766,OUT010,1998,719.064,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCV17,18.85,1108,Health and Hygiene,130.2626,OUT035,2004,2360.9268,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDC17,12.15,996,Frozen Foods,211.2928,OUT013,1987,2735.1064,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI45,13.1,4132,Fruits and Vegetables,174.2054,OUT035,2004,3677.2134,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDZ33,12.792854228644991,10304,Snack Foods,146.7076,OUT027,1985,3842.9976,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDN25,7.895,6893,Breakfast,58.5588,OUT013,1987,171.7764,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC10,12.792854228644991,11242,Snack Foods,118.9098,OUT019,1985,120.5098,38,viz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDQ22,16.75,3028,Snack Foods,38.9822,OUT049,1999,628.5152,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCR54,16.35,0,Household,198.21099999999998,OUT035,2004,2946.165,19,,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRK11,8.21,417,Hard Drinks,149.5392,OUT035,2004,1789.6704,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
DRI37,15.85,10368,Soft Drinks,58.3904,OUT017,2007,468.7232,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX37,16.2,7058,Canned,100.47,OUT049,1999,1597.92,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDF05,17.5,2609,Frozen Foods,264.491,OUT046,1997,3681.8740000000003,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDW36,12.792854228644991,9912,Baking Goods,107.4622,OUT019,1985,317.5866,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDI04,13.65,7951,Frozen Foods,198.1426,OUT035,2004,1977.4260000000002,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDB04,11.35,7084,Dairy,88.9856,OUT045,2002,1230.3984,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDU38,10.8,8793,Dairy,191.1504,OUT035,2004,4410.2592,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY28,7.47,12037,Frozen Foods,211.8218,OUT013,1987,1496.0526,36,highviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
